airport_id,name,city,country,iata,icao,latitude,longitude,altitude,timezone,dst,timezone_name
233,Höxter-Holzminden Airport,Hoexter Holzminden,Germany,,EDVI,51.8066673278809,9.37833309173584,1263,1,E,Europe/Berlin
234,Harle Airport,Harlesiel,Germany,,EDXP,53.7066688537598,7.82027816772461,7,1,E,Europe/Berlin
235,Wangerooge Airport,Wangerooge,Germany,AGE,EDWG,53.7827796936035,7.91388893127441,7,1,E,Europe/Berlin
236,Langeoog Airport,Langeoog,Germany,LGO,EDWL,53.7425003051758,7.49777793884277,7,1,E,Europe/Berlin
237,Nabern/Teck Airport,Kirchheim-Teck,Germany,,EDTN,48.61277771,9.47722244263,1214,1,E,Europe/Berlin
238,Würzburg-Schenkenturm Airport,Wuerzburg,Germany,,EDFW,49.81778,9.8975,991,1,E,Europe/Berlin
239,Hopsten Air Base,Hopsten,Germany,,ETNP,52.3386993408203,7.54132986068726,423,1,E,Europe/Berlin
240,Linkenheim Airport,Linkenheim,Germany,,EDRI,49.1416664123535,8.39472198486328,325,1,E,Europe/Berlin
241,Roitzschjora Airfield,Roitzschjora,Germany,,EDAW,51.577778,12.494444,289,1,U,Europe/Berlin
242,Nannhausen Airport,Nannhausen,Germany,,EDRN,49.9702796936,7.47916698456,1224,1,E,Europe/Berlin
243,Marl-Loemühle Airfield,Recklinghausen,Germany,,EDLM,51.647202,7.16333,240,1,U,Europe/Berlin
244,Lahr Airport,Lahr,Germany,LHA,EDTL,48.3693008423,7.82772016525,511,1,E,Europe/Berlin
245,Regensburg-Oberhub Airport,Regensburg,Germany,,EDNR,49.1419448852539,12.0819444656372,1299,1,E,Europe/Berlin
246,Cochstedt Airport,Cochstedt,Germany,CSO,EDBC,51.8563995361,11.42029953,594,1,E,Europe/Berlin
247,Landshut Airport,Landshut,Germany,,EDML,48.5116653442383,12.033332824707,1312,1,E,Europe/Berlin
248,Itzehoe/Hungriger Wolf Airport,Itzehoe,Germany,,EDHF,53.9944458007813,9.57861137390137,89,1,E,Europe/Berlin
249,Allstedt Airport,Allstedt,Germany,,EDBT,51.3805541992188,11.4466667175293,932,1,E,Europe/Berlin
250,Peine-Eddesse Airport,Peine,Germany,,EDVP,52.4025001526,10.2288894653,249,1,E,Europe/Berlin
251,Spremberg-Welzow Airport,Welzow,Germany,,EDCY,51.5755577087402,14.1369438171387,374,1,E,Europe/Berlin
252,Rotenburg (Wümme) Airport,Rotenburg Wuemme,Germany,,EDXQ,53.1283340454102,9.34861087799072,98,1,E,Europe/Berlin
253,Wipperfürth-Neye Airport,Wipperfuerth,Germany,,EDKN,51.1241683959961,7.37361097335815,863,1,E,Europe/Berlin
254,Osnabrück-Atterheide Airport,Osnabrueck,Germany,,EDWO,52.286388,7.969722,287,1,E,Europe/Berlin
255,Flugplatz Ballenstedt,Ballenstedt,Germany,,EDCB,51.745834,11.229722,535,1,E,Europe/Berlin
256,Flugplatz Hartenholm,Hasenmoor,Germany,,EDHM,53.915001,10.035556,108,1,E,Europe/Berlin
257,Ganderkesee Atlas Airfield,Ganderkesee,Germany,,EDWQ,53.03611,8.505556,95,1,E,Europe/Berlin
258,Nienburg-Holzbalge Airport,Nienburg Weser,Germany,,EDXI,52.7097206115723,9.16250038146973,82,1,E,Europe/Berlin
259,Damme Airfield,Damme,Germany,,EDWC,52.487499,8.185556,151,1,E,Europe/Berlin
260,Borkenberge Airport,Duelmen,Germany,,EDLB,51.7799987793,7.28805589676,157,1,E,Europe/Berlin
261,Obermehler-Schlotheim Airport,Obermehler,Germany,,EDCO,51.2677764892578,10.6347217559814,909,1,E,Europe/Berlin
262,Hodenhagen Airport,Hodenhagen,Germany,,EDVH,52.761865,9.61056,79,1,E,Europe/Berlin
263,Grube Airport,Grube,Germany,,EDHB,54.2444458007813,11.0247220993042,7,1,E,Europe/Berlin
264,Celle-Arloh Airport,Celle,Germany,,EDVC,52.6872215270996,10.1113891601563,207,1,E,Europe/Berlin
265,Uelzen Airport,Uelzen,Germany,,EDVU,52.9838905334,10.4650001526,246,1,E,Europe/Berlin
266,Hamm-Lippewiesen Airport,Hamm,Germany,,EDLH,51.6897201538086,7.81611108779907,190,1,E,Europe/Berlin
267,Lüsse Airport,Luesse,Germany,,EDOJ,52.1411094665527,12.664722442627,217,1,E,Europe/Berlin
268,Porta Westfalica Airport,Bad Oeynhausen,Germany,,EDVY,52.220832824707,8.85916709899902,148,1,E,Europe/Berlin
269,Brilon/Hochsauerlandkreis Airfield,Brilon,Germany,,EDKO,51.4025,8.641667,1509,1,E,Europe/Berlin
270,Hameln-Pyrmont Airport,Bad Pyrmont,Germany,,EDVW,51.966667175293,9.29166698455811,1178,1,E,Europe/Berlin
271,Nordholz-Spieka Airfield,Cuxhaven,Germany,,EDXN,53.767223,8.643611,72,1,E,Europe/Berlin
272,Köthen Airport,Koethen,Germany,KOQ,EDCK,51.7211112976,11.9527778625,305,1,E,Europe/Berlin
273,St. Michaelisdonn Airport,Sankt Michaelisdonn,Germany,,EDXM,53.9780578613281,9.14472198486328,125,1,E,Europe/Berlin
274,Salzgitter-Drütte Airport,Salzgitter,Germany,,EDVS,52.1544456481934,10.4266672134399,328,1,E,Europe/Berlin
275,Karlshöfen Airport,Karlshoefen,Germany,,EDWK,53.3327789306641,9.02833271026611,20,1,E,Europe/Berlin
276,Oldenburg-Hatten Airfield,Oldenburg,Germany,,EDWH,53.06889,8.313611,26,1,E,Europe/Berlin
277,Rinteln Airport,Rinteln,Germany,,EDVR,52.1752777099609,9.0533332824707,180,1,E,Europe/Berlin
278,Münster-Telgte Airport,Muenster,Germany,,EDLT,51.9444427490234,7.77388906478882,177,1,E,Europe/Berlin
279,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,PSH,EDXO,54.3088874816895,8.68694400787354,7,1,E,Europe/Berlin
280,Lüchow-Rehbeck Airport,Luechow,Germany,,EDHC,53.0161094665527,11.1444444656372,49,1,E,Europe/Berlin
281,Klietz/Scharlibbe Airport,Scharlibbe,Germany,,EDCL,52.7094421386719,12.0733327865601,95,1,E,Europe/Berlin
282,Burg Airport,Burg,Germany,,EDBG,52.2416687011719,11.8561105728149,174,1,E,Europe/Berlin
283,Bad Neuenahr-Ahrweiler Airfield,Bad Neuenahr,Germany,,EDRA,50.557777,7.136389,673,1,E,Europe/Berlin
284,Bad Dürkheim Airport,Bad Duerkheim,Germany,,EDRF,49.4730567932129,8.19638919830322,351,1,E,Europe/Berlin
285,Leverkusen Airport,Leverkusen,Germany,,EDKL,51.0152778625488,7.00555610656738,157,1,E,Europe/Berlin
286,Wershofen/Eifel Airfield,Wershofen,Germany,,EDRV,50.451389,6.783333,1581,1,E,Europe/Berlin
287,Gera-Leumnitz Airfield,Gera,Germany,,EDAJ,50.881668,12.135833,1014,1,E,Europe/Berlin
288,Oerlinghausen Airport,TELGTE,Germany,,EDLO,51.9322204589844,8.66166687011719,558,1,E,Europe/Berlin
289,Fuerstenwalde Airport,Furstenwalde,Germany,,EDAL,52.3905982971,14.0972003937,184,1,E,Europe/Berlin
290,Eberswalde-Finow Airport,Eberswalde,Germany,,EDAV,52.8272209167481,13.6936111450195,121,1,E,Europe/Berlin
291,Saarmund Airport,Saarmund,Germany,,EDCS,52.3083343505859,13.1005563735962,174,1,E,Europe/Berlin
292,Sinsheim Airfield,Karlsruhe,Germany,,EDTK,49.2472,8.8938,525,1,E,Europe/Berlin
293,Weinheim/Bergstraße Airport,Weinheim,Germany,,EDGZ,49.5675010681152,8.61055564880371,318,1,E,Europe/Berlin
294,Grefrath-Niershorst Airport,Grefrath,Germany,,EDLF,51.3338890075684,6.35944414138794,105,1,E,Europe/Berlin
295,Segeletz Airport,Segeletz,Germany,,EDAI,52.8266677856445,12.5419435501099,141,1,E,Europe/Berlin
296,Peenemünde Airport,Peenemunde,Germany,PEF,EDCP,54.1577796936,13.7744436264,7,1,E,Europe/Berlin
297,Neustadt-Glewe Airport,Neustadt-Glewe,Germany,,EDAN,53.3597221374512,11.6152782440186,115,1,E,Europe/Berlin
298,Tutow Airport,Wildenrath,Germany,,EDUW,53.9219436645508,13.2188892364502,26,1,E,Europe/Berlin
299,Bremgarten Airport,Bremgarten,Germany,,EDTG,47.9027786255,7.6177778244,696,1,E,Europe/Berlin
300,Bitburg Airport,Birburg,Germany,BBJ,EDRB,49.945278,6.565,1220,1,U,Europe/Berlin
301,Thalmässing-Waizenhofen Airport,Thalmaessing,Germany,,EDPW,49.0641670227051,11.2091665267944,1893,1,E,Europe/Berlin
302,Ansbach-Petersdorf Airport,Ansbach,Germany,,EDQF,49.361111,10.669444,1371,1,E,Europe/Berlin
303,Oberschleißheim Airfield,Schleissheim,Germany,,EDNX,48.239445,11.561389,1594,1,E,Europe/Berlin
304,Verden-Scharnhorst Airfield,Verden,Germany,,EDWV,52.965279,9.282778,144,1,E,Europe/Berlin
305,Nittenau-Bruck Airport,Nittenau,Germany,,EDNM,49.2224998474121,12.296667098999,1161,1,E,Europe/Berlin
306,Neumünster Airport,Neumuenster,Germany,EUM,EDHN,54.0794448852539,9.94138908386231,72,1,E,Europe/Berlin
307,Pellworm Field,Pellworm,Germany,,EDHP,54.5363883972,8.68000030518,3,1,E,Europe/Berlin
308,M. R. Štefánik Airport,Bratislava,Slovakia,BTS,LZIB,48.1702003479004,17.2126998901367,436,1,E,Europe/Bratislava
309,Košice Airport,Kosice,Slovakia,KSC,LZKZ,48.6631011962891,21.2411003112793,755,1,E,Europe/Bratislava
310,Kuchyňa Air Base,Malacky,Slovakia,,LZMC,48.4020004272461,17.1184005737305,679,1,E,Europe/Bratislava
311,Piešťany Airport,Piestany,Slovakia,PZY,LZPP,48.6251983642578,17.8283996582031,545,1,E,Europe/Bratislava
312,Sliač Airport,Sliac,Slovakia,SLD,LZSL,48.6377983093262,19.1340999603272,1043,1,E,Europe/Bratislava
313,Trenčín Airport,Trencin,Slovakia,,LZTN,48.8650016785,17.9923000336,676,1,E,Europe/Bratislava
314,Poprad-Tatry Airport,Poprad,Slovakia,TAT,LZTT,49.073600769,20.2411003113,2356,1,E,Europe/Bratislava
315,Žilina Airport,Žilina,Slovakia,ILZ,LZZI,49.2314987183,18.6135005951,1020,1,E,Europe/Bratislava
316,Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,51.1893997192,4.46027994156,39,1,E,Europe/Brussels
317,Beauvechain Air Base,Beauvechain,Belgium,,EBBE,50.7585983276367,4.76833009719849,370,1,E,Europe/Brussels
318,Kleine Brogel Air Base,Kleine Brogel,Belgium,,EBBL,51.168301,5.47,200,1,E,Europe/Brussels
319,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.9014015198,4.48443984985,184,1,E,Europe/Brussels
320,Jehonville Air Base,Bertrix,Belgium,,EBBX,49.8917007446289,5.22388982772827,1514,1,E,Europe/Brussels
321,Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,50.459202,4.45382,614,1,E,Europe/Brussels
322,Chièvres Air Base,Chievres,Belgium,,EBCV,50.5758018493652,3.83100008964539,194,1,E,Europe/Brussels
323,Koksijde Air Base,Koksijde,Belgium,,EBFN,51.0903015136719,2.65278005599976,20,1,E,Europe/Brussels
324,Florennes Air Base,Florennes,Belgium,,EBFS,50.2433013916,4.64583015442,935,1,E,Europe/Brussels
325,Wevelgem Airport,Kortrijk-vevelgem,Belgium,KJK,EBKT,50.817199707,3.20472002029,64,1,E,Europe/Brussels
326,Liège Airport,Liege,Belgium,LGG,EBLG,50.6374015808106,5.44322013854981,659,1,E,Europe/Brussels
327,Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,51.1988983154,2.8622200489,13,1,E,Europe/Brussels
328,Zutendaal Air Base,Zutendaal,Belgium,,EBSL,50.9474983215332,5.59055995941162,312,1,E,Europe/Brussels
329,Brustem Airfield Sint Truiden,Sint-truiden,Belgium,,EBST,50.791901,5.20167,246,1,E,Europe/Brussels
330,Saint Hubert Air Base,St.-hubert,Belgium,,EBSU,50.0344009399414,5.44081020355225,1930,1,E,Europe/Brussels
331,Ursel Air Base,Ursel,Belgium,,EBUL,51.1441993713379,3.47555994987488,95,1,E,Europe/Brussels
332,Weelde Air Base,Weelde,Belgium,,EBWE,51.3947982788086,4.96018981933594,105,1,E,Europe/Brussels
333,Zoersel (Oostmalle) Airfield,Zoersel,Belgium,OBL,EBZR,51.264702,4.75333,53,1,E,Europe/Brussels
334,Engels heliport,Ebenhofen,Germany,,EBEN,51.2116661071777,4.58083295822144,33,1,E,Europe/Brussels
335,Westkapelle heliport,Knokke,Belgium,,EBKW,51.32222366333,3.2930560112,10,1,U,Europe/Brussels
336,Goetsenhoven Air Base,GOETSENHOVEN,Belgium,,EBTN,50.7817001342773,4.95777988433838,246,1,E,Europe/Brussels
337,Spa (la Sauvenière) Airfield,Spa,Belgium,,EBSP,50.482498,5.9103,1581,1,E,Europe/Brussels
338,Namur-Suarlée Airfield,Namur,Belgium,,EBNM,50.487999,4.76892,594,1,E,Europe/Brussels
339,Kiewit Airfield Hasselt,Hasselt,Belgium,,EBZH,50.970001,5.37507,141,1,E,Europe/Brussels
340,Arad International Airport,Arad,Romania,ARW,LRAR,46.1766014099121,21.261999130249,352,2,E,Europe/Bucharest
341,Bacău Airport,Bacau,Romania,BCM,LRBC,46.521900177002,26.9102993011475,607,2,E,Europe/Bucharest
342,Tautii Magheraus Airport,Baia Mare,Romania,BAY,LRBM,47.6584014892578,23.4699993133545,605,2,E,Europe/Bucharest
343,Băneasa International Airport,Bucharest,Romania,BBU,LRBS,44.5032005310059,26.1021003723145,297,2,E,Europe/Bucharest
344,Mihail Kogălniceanu International Airport,Constanta,Romania,CND,LRCK,44.3622016906738,28.4883003234863,353,2,E,Europe/Bucharest
345,Cluj-Napoca International Airport,Cluj-napoca,Romania,CLJ,LRCL,46.7851982116699,23.6861991882324,1036,2,E,Europe/Bucharest
346,Caransebeş Airport,Caransebes,Romania,CSB,LRCS,45.4199981689453,22.2532997131348,866,2,E,Europe/Bucharest
347,Craiova Airport,Craiova,Romania,CRA,LRCV,44.3180999755859,23.888599395752,626,2,E,Europe/Bucharest
348,Iaşi Airport,Iasi,Romania,IAS,LRIA,47.1785011291504,27.6205997467041,397,2,E,Europe/Bucharest
349,Oradea International Airport,Oradea,Romania,OMR,LROD,47.0252990722656,21.9025001525879,465,2,E,Europe/Bucharest
350,Henri Coandă International Airport,Bucharest,Romania,OTP,LROP,44.5711111,26.085,314,2,E,Europe/Bucharest
351,Sibiu International Airport,Sibiu,Romania,SBZ,LRSB,45.7855987548828,24.0912990570068,1496,2,E,Europe/Bucharest
352,Satu Mare Airport,Satu Mare,Romania,SUJ,LRSM,47.7033004760742,22.8857002258301,405,2,E,Europe/Bucharest
353,Suceava Stefan cel Mare Airport,Suceava,Romania,SCV,LRSV,47.6875,26.3540992736816,1375,2,E,Europe/Bucharest
354,Tulcea Airport,Tulcea,Romania,TCE,LRTC,45.0625,28.7143001556397,200,2,E,Europe/Bucharest
355,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,LRTM,46.467700958252,24.4125003814697,963,2,E,Europe/Bucharest
356,Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,LRTR,45.8098983764648,21.3379001617432,348,2,E,Europe/Bucharest
357,IAR Gimbav Heliport,Brasov,Romania,,LRBG,45.686443,25.529058,0,2,E,Europe/Bucharest
358,Tuzla Romania Airport,Tuzla,Romania,,LRTZ,43.9841995239258,28.6096992492676,161,2,U,Europe/Bucharest
359,Budapest Liszt Ferenc International Airport,Budapest,Hungary,BUD,LHBP,47.42976,19.261093,495,1,E,Europe/Budapest
360,Debrecen International Airport,Debrecen,Hungary,DEB,LHDC,47.488899230957,21.6152992248535,359,1,E,Europe/Budapest
361,Kecskemét Airport,Kecskemet,Hungary,,LHKE,46.9174995422363,19.7492008209229,376,1,E,Europe/Budapest
362,Nyíregyháza Airport,Nyirregyhaza,Hungary,,LHNY,47.9838981628418,21.6923007965088,338,1,E,Europe/Budapest
363,Őcsény Airport,Ocseny,Hungary,,LHOY,46.3039016723633,18.7691993713379,295,1,E,Europe/Budapest
364,Szentkirályszabadja Airport,Azentkilyszabadja,Hungary,,LHSA,47.0778999328613,17.9683990478516,919,1,E,Europe/Budapest
365,Szolnok Air Base,Szolnok,Hungary,,LHSN,47.122897,20.2355,322,1,E,Europe/Budapest
366,Pécs-Pogány Airport,Pécs-Pogány,Hungary,PEV,LHPP,45.990898,18.240996,1000,1,N,Europe/Budapest
367,Győr-Pér International Airport,Győr,Hungary,,LHPR,47.624401,17.813601,424,1,N,Europe/Budapest
368,Sármellék International Airport,Sármellék,Hungary,SOB,LHSM,46.686391,17.159084,408,1,N,Europe/Budapest
369,Pápa Air Base,Papa,Hungary,,LHPA,47.3636016846,17.5007991791,466,1,E,Europe/Budapest
370,Taszár Air Base,Columbus,United States,TZR,LHTA,46.3931007385254,17.9174995422363,531,1,A,Europe/Budapest
371,Bălți International Airport,Saltsy,Moldova,BZY,LUBL,47.843056,27.777222,758,2,E,Europe/Chisinau
372,Chişinău International Airport,Chisinau,Moldova,KIV,LUKK,46.9277000427246,28.9309997558594,399,2,E,Europe/Chisinau
373,Aarhus Airport,Aarhus,Denmark,AAR,EKAH,56.2999992371,10.6190004349,82,1,E,Europe/Copenhagen
374,Billund Airport,Billund,Denmark,BLL,EKBI,55.7402992249,9.15178012848,247,1,E,Europe/Copenhagen
375,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.617900848389,12.656000137329,17,1,E,Europe/Copenhagen
376,Esbjerg Airport,Esbjerg,Denmark,EBJ,EKEB,55.525902,8.5534,97,1,E,Europe/Copenhagen
377,Grønholt Hillerød Airport,Gronholt,Denmark,,EKGH,55.9413986206055,12.3822002410889,97,1,E,Europe/Copenhagen
378,Karup Airport,Karup,Denmark,KRP,EKKA,56.2975006103516,9.12462997436523,170,1,E,Europe/Copenhagen
379,Læsø Airport,Laeso,Denmark,BYR,EKLS,57.2771987915039,11.0001001358032,25,1,E,Europe/Copenhagen
380,Lolland Falster Maribo Airport,Maribo,Denmark,MRW,EKMB,54.699299,11.4401,16,1,E,Europe/Copenhagen
381,Odense Airport,Odense,Denmark,ODE,EKOD,55.4766998291016,10.3309001922607,56,1,E,Europe/Copenhagen
382,Kruså-Padborg Airport,Krusa-padborg,Denmark,,EKPB,54.8703002929688,9.27900981903076,88,1,E,Europe/Copenhagen
383,Copenhagen Roskilde Airport,Copenhagen,Denmark,RKE,EKRK,55.5856018066406,12.1314001083374,146,1,E,Europe/Copenhagen
384,Bornholm Airport,Ronne,Denmark,RNN,EKRN,55.0633010864258,14.7595996856689,52,1,E,Europe/Copenhagen
385,Sønderborg Airport,Soenderborg,Denmark,SGD,EKSB,54.9644012451172,9.79172992706299,24,1,E,Europe/Copenhagen
386,Skrydstrup Air Base,Skrydstrup,Denmark,SKS,EKSP,55.221048,9.26702,141,1,E,Europe/Copenhagen
387,Skive Airport,Skive,Denmark,SQW,EKSV,56.5502014160156,9.17298030853272,74,1,E,Europe/Copenhagen
388,Thisted Airport,Thisted,Denmark,TED,EKTS,57.0688018798828,8.70522022247315,23,1,E,Europe/Copenhagen
389,Kolding Vamdrup Airfield,Kolding,Denmark,,EKVD,55.436298,9.33092,143,1,E,Europe/Copenhagen
390,Vesthimmerlands Flyveplads,Vesthimmerland,Denmark,,EKVH,56.846901,9.45861,119,1,E,Europe/Copenhagen
391,Stauning Airport,Stauning,Denmark,STA,EKVJ,55.9901008605957,8.35391044616699,17,1,E,Europe/Copenhagen
392,Aalborg Airport,Aalborg,Denmark,AAL,EKYT,57.0927589138,9.84924316406,10,1,E,Europe/Copenhagen
393,Samsø Airport,Samsoe,Denmark,,EKSS,55.8894996643066,10.6136999130249,1,1,E,Europe/Copenhagen
394,Sindal Airport,Sindal,Denmark,CNL,EKSN,57.503502,10.2294,92,1,N,Europe/Copenhagen
395,Kalundborg Airport,Kalundborg,Denmark,,EKKL,55.7002983093262,11.25,1,1,E,Europe/Copenhagen
396,Tønder Airport,Toender,Denmark,,EKTD,54.9296989440918,8.8405704498291,1,1,E,Europe/Copenhagen
397,Endelave Flyveplads,Endelage,Denmark,,EKEL,55.7565,10.2485,15,1,E,Europe/Copenhagen
398,Herning Airport,Herning,Denmark,,EKHG,56.184700012207,9.04444980621338,167,1,E,Europe/Copenhagen
399,Cork Airport,Cork,Ireland,ORK,EICK,51.8413009643555,-8.49110984802246,502,0,E,Europe/Dublin
400,Galway Airport,Galway,Ireland,GWY,EICM,53.3002014160156,-8.94159030914307,81,0,E,Europe/Dublin
401,Dublin Airport,Dublin,Ireland,DUB,EIDW,53.421299,-6.27007,242,0,E,Europe/Dublin
402,Ireland West Knock Airport,Connaught,Ireland,NOC,EIKN,53.9103012084961,-8.81849002838135,665,0,E,Europe/Dublin
403,Kerry Airport,Kerry,Ireland,KIR,EIKY,52.1809005737305,-9.52377986907959,112,0,E,Europe/Dublin
404,Casement Air Base,Casement,Ireland,,EIME,53.301700592,-6.45133018494,319,0,E,Europe/Dublin
405,Shannon Airport,Shannon,Ireland,SNN,EINN,52.702,-8.92482,46,0,E,Europe/Dublin
406,Sligo Airport,Sligo,Ireland,SXL,EISG,54.280200958252,-8.5992097854614,11,0,E,Europe/Dublin
407,Waterford Airport,Waterford,Ireland,WAT,EIWF,52.187198638916,-7.08695983886719,119,0,E,Europe/Dublin
408,Donegal Airport,Dongloe,Ireland,CFN,EIDL,55.0442008972168,-8.34099960327148,30,0,E,Europe/Dublin
409,Weston Airport,Leixlip,Ireland,,EIWT,53.3521995544,-6.48611021042,150,0,E,Europe/Dublin
410,Inishmore Aerodrome,Inis Mor,Ireland,IOR,EIIM,53.1067008972168,-9.65361022949219,24,0,U,Europe/Dublin
411,Connemara Regional Airport,Indreabhan,Ireland,NNR,EICA,53.2303009033203,-9.46778011322022,70,0,U,Europe/Dublin
412,Inisheer Aerodrome,Inisheer,Ireland,INQ,EIIR,53.0647010803223,-9.51089954376221,40,0,E,Europe/Dublin
413,Inishmaan Aerodrome,Inishmaan,Ireland,IIA,EIMN,53.0929985046387,-9.56805992126465,15,0,U,Europe/Dublin
414,Newcastle Aerodrome,Newcastle,Ireland,,EINC,53.0710983276367,-6.04527997970581,1,0,E,Europe/Dublin
415,Bantry Aerodrome,Bantry,Ireland,BYT,EIBN,51.6685981750488,-9.48416996002197,7,0,E,Europe/Dublin
416,Gibraltar Airport,Gibraltar,Gibraltar,GIB,LXGB,36.1511993408,-5.34965991974,15,1,N,Europe/Gibraltar
417,Alderney Airport,Alderney,Guernsey,ACI,EGJA,49.706104,-2.21472,290,0,E,Europe/Guernsey
418,Guernsey Airport,Guernsey,Guernsey,GCI,EGJB,49.435001373291,-2.60196995735168,336,0,E,Europe/Guernsey
419,Enontekio Airport,Enontekio,Finland,ENF,EFET,68.362602233887,23.424299240112,1005,2,E,Europe/Helsinki
420,Eura Airport,Eura,Finland,,EFEU,61.1161003112793,22.2014007568359,259,2,E,Europe/Helsinki
421,Halli Airport,Halli,Finland,KEV,EFHA,61.856039,24.786686,479,2,E,Europe/Helsinki
422,Helsinki Malmi Airport,Helsinki,Finland,HEM,EFHF,60.2546005249023,25.0428009033203,57,2,E,Europe/Helsinki
423,Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,60.317199707031,24.963300704956,179,2,E,Europe/Helsinki
424,Hameenkyro Airport,Hameenkyro,Finland,,EFHM,61.6897010803223,23.0736999511719,449,2,E,Europe/Helsinki
425,Hanko Airport,Hanko,Finland,,EFHN,59.8488998413086,23.0835990905762,20,2,E,Europe/Helsinki
426,Hyvinkää Airfield,Hyvinkaa,Finland,HYV,EFHV,60.6543998718,24.8810997009,430,2,E,Europe/Helsinki
427,Kiikala Airport,Kikala,Finland,,EFIK,60.4625015259,23.6525001526,381,2,E,Europe/Helsinki
428,Immola Airport,Immola,Finland,,EFIM,61.2491989135742,28.9036998748779,338,2,E,Europe/Helsinki
429,Kitee Airport,Kitee,Finland,KTQ,EFIT,62.1661,30.073601,364,2,E,Europe/Helsinki
430,Ivalo Airport,Ivalo,Finland,IVL,EFIV,68.607299804688,27.405300140381,481,2,E,Europe/Helsinki
431,Joensuu Airport,Joensuu,Finland,JOE,EFJO,62.662899017334,29.607500076294,398,2,E,Europe/Helsinki
432,Jyvaskyla Airport,Jyvaskyla,Finland,JYV,EFJY,62.399501800537,25.678300857544,459,2,E,Europe/Helsinki
433,Kauhava Airport,Kauhava,Finland,KAU,EFKA,63.127102,23.051399,151,2,E,Europe/Helsinki
434,Kemi-Tornio Airport,Kemi,Finland,KEM,EFKE,65.778701782227,24.582099914551,61,2,E,Europe/Helsinki
435,Kajaani Airport,Kajaani,Finland,KAJ,EFKI,64.285499572754,27.692399978638,483,2,E,Europe/Helsinki
436,Kauhajoki Airport,Kauhajoki,Finland,KHJ,EFKJ,62.4625015259,22.3931007385,407,2,E,Europe/Helsinki
437,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,EFKK,63.721199035645,23.143100738525,84,2,E,Europe/Helsinki
438,Kemijarvi Airport,Kemijarvi,Finland,,EFKM,66.712898,27.156799,692,2,E,Europe/Helsinki
439,Kuusamo Airport,Kuusamo,Finland,KAO,EFKS,65.987602233887,29.239400863647,866,2,E,Europe/Helsinki
440,Kittilä Airport,Kittila,Finland,KTT,EFKT,67.700996398926,24.846799850464,644,2,E,Europe/Helsinki
441,Kuopio Airport,Kuopio,Finland,KUO,EFKU,63.007099151611,27.797800064087,323,2,E,Europe/Helsinki
442,Lahti Vesivehmaa Airport,Vesivehmaa,Finland,QLF,EFLA,61.144199,25.693501,502,2,E,Europe/Helsinki
443,Lappeenranta Airport,Lappeenranta,Finland,LPP,EFLP,61.044601,28.144743,349,2,E,Europe/Helsinki
444,Menkijarvi Airport,Menkijarvi,Finland,,EFME,62.9467010498047,23.5188999176025,331,2,E,Europe/Helsinki
445,Mikkeli Airport,Mikkeli,Finland,MIK,EFMI,61.6866,27.201799,329,2,E,Europe/Helsinki
446,Nummela Airport,Nummela,Finland,,EFNU,60.3339004517,24.2964000702,367,2,E,Europe/Helsinki
447,Oulu Airport,Oulu,Finland,OUL,EFOU,64.930099487305,25.354600906372,47,2,E,Europe/Helsinki
448,Piikajarvi Airport,Piikajarvi,Finland,,EFPI,61.2456016540527,22.1933994293213,148,2,E,Europe/Helsinki
449,Pori Airport,Pori,Finland,POR,EFPO,61.461700439453,21.799999237061,44,2,E,Europe/Helsinki
450,Pudasjärvi Airport,Pudasjarvi,Finland,,EFPU,65.4021987915,26.9468994141,397,2,E,Europe/Helsinki
451,Pyhäsalmi Airport,Pyhasalmi,Finland,,EFPY,63.7318992615,25.9263000488,528,2,E,Europe/Helsinki
452,Raahe Pattijoki Airport,Pattijoki,Finland,,EFRH,64.6881027222,24.6958007812,118,2,E,Europe/Helsinki
453,Rantasalmi Airport,Rantasalmi,Finland,,EFRN,62.0654983521,28.3565006256,292,2,E,Europe/Helsinki
454,Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,66.564796447754,25.830400466919,642,2,E,Europe/Helsinki
455,Rayskala Airport,Rayskala,Finland,,EFRY,60.7447013854981,24.1077995300293,407,2,E,Europe/Helsinki
456,Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,61.943099975586,28.945100784302,311,2,E,Europe/Helsinki
457,Selanpaa Airport,Selanpaa,Finland,,EFSE,61.0624008178711,26.798900604248,417,2,E,Europe/Helsinki
458,Sodankyla Airport,Sodankyla,Finland,SOT,EFSO,67.3949966431,26.6191005707,602,2,E,Europe/Helsinki
459,Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,61.414100646973,23.604400634766,390,2,E,Europe/Helsinki
